0.034226663410663605,0.00044821217306889594,0.045868195593357086,0.0018678865162655711,0.24741625785827637,0.002461470430716872,0.6677113175392151
0.012270193547010422,1.9543622329365462e-05,0.014541814103722572,0.0023942221887409687,0.10995658487081528,0.000464157055830583,0.8603534698486328
0.014499522745609283,2.299429615959525e-05,0.025668254122138023,0.00340826204046607,0.14497804641723633,0.0008633958641439676,0.8105595707893372
0.01704452373087406,1.8676249965210445e-05,0.022776847705245018,0.0029931128956377506,0.1457114964723587,0.0008602417656220496,0.8105950951576233
0.01444858405739069,1.8614084183354862e-05,0.020614944398403168,0.002416407922282815,0.13970619440078735,0.0010959256906062365,0.8216993808746338
0.037950851023197174,2.199706250394229e-05,0.030666520819067955,0.004349089227616787,0.1907365471124649,0.001918442314490676,0.7343565821647644
0.0276582483202219,0.00012152174167567864,0.027960771694779396,0.0013496725587174296,0.4152965247631073,0.0009398831753060222,0.526673436164856
0.02875799499452114,0.0001918019843287766,0.027246737852692604,0.004114928189665079,0.39098256826400757,0.0003250727313570678,0.5483809113502502
0.023946378380060196,0.00020986722665838897,0.030792081728577614,0.00486660934984684,0.22361981868743896,0.002905692672356963,0.7136595249176025
0.032232437282800674,8.566039468860254e-06,0.021600978448987007,0.0037482890766113997,0.2758438289165497,0.0002001709508476779,0.6663656830787659
0.08866364508867264,0.02862948551774025,0.03708217293024063,0.0058528222143650055,0.27340659499168396,0.009538045153021812,0.5568273067474365
0.05520716309547424,0.0009725590352900326,0.04938584193587303,0.014564188197255135,0.206272155046463,0.007515106350183487,0.6660829186439514
0.04163643345236778,0.0001554090267745778,0.04820116609334946,0.004219557624310255,0.40796762704849243,0.0026544914580881596,0.4951653480529785
0.03795319423079491,0.00016253642388619483,0.04791376367211342,0.0038348943926393986,0.3772861957550049,0.001386037329211831,0.5314633250236511
0.052984148263931274,0.00025608137366361916,0.032147154211997986,0.0013195718638598919,0.3300381302833557,0.0012822471326217055,0.5819726586341858
0.037432827055454254,0.0006402305443771183,0.03163508325815201,0.001586356433108449,0.406101256608963,0.00044556002831086516,0.522158682346344
0.03816688060760498,0.0003640529466792941,0.032455891370773315,0.002701427321881056,0.39838534593582153,0.0007760802400298417,0.5271503329277039
0.06753436475992203,0.0022287475876510143,0.03184627369046211,0.0013803126057609916,0.43955257534980774,0.0004719196876976639,0.45698586106300354
0.12401264905929565,0.021278904750943184,0.04199431836605072,0.002620859770104289,0.37658777832984924,0.000514102925080806,0.4329913854598999
0.053157955408096313,0.002309522358700633,0.06490661203861237,0.0009815581142902374,0.5898966789245605,0.0005285968654789031,0.28821906447410583
0.055378805845975876,0.0011705334763973951,0.1213240996003151,0.003977629821747541,0.4490060806274414,0.004521903116255999,0.3646208941936493
0.04186389595270157,0.0004594561760313809,0.08814666420221329,0.00421131681650877,0.38277900218963623,0.0014248323859646916,0.48111492395401
0.05369256064295769,0.0010353875113651156,0.06298543512821198,0.002919205231592059,0.34401586651802063,0.0010870648548007011,0.5342644453048706
0.05118512734770775,0.0005853793118149042,0.08909115940332413,0.001246436731889844,0.4568481743335724,0.0023056420031934977,0.3987380564212799
0.08773598819971085,0.0037590840365737677,0.09257857501506805,0.009823150001466274,0.2911999821662903,0.021954769268631935,0.492948442697525
0.06409169733524323,0.0021506142802536488,0.1160525381565094,0.004100944846868515,0.38796618580818176,0.004578149411827326,0.42105981707572937
0.07460079342126846,0.00016093695012386888,0.03327668085694313,0.0007992461905814707,0.3725440800189972,0.00035460281651467085,0.5182636380195618
0.05280961096286774,0.0005090428167022765,0.0536806583404541,0.0019719626288861036,0.3154936134815216,0.003721565240994096,0.5718134641647339
0.05283304676413536,0.002381307305768132,0.07270748913288116,0.007958178408443928,0.24771282076835632,0.006762858480215073,0.6096442937850952
0.045701202005147934,0.0006753235938958824,0.061661247164011,0.003983058966696262,0.4421599805355072,0.0009506706264801323,0.4448685646057129
0.09491068869829178,0.0014956658706068993,0.03982609137892723,0.0016448638634756207,0.28807103633880615,0.000769871287047863,0.5732817649841309
0.04040846601128578,0.0004082692612428218,0.019963139668107033,0.0038651926442980766,0.10765581578016281,0.000868272443767637,0.8268309235572815
0.060659848153591156,0.006596124265342951,0.043797895312309265,0.016370555385947227,0.20361056923866272,0.002390156500041485,0.6665748357772827
0.04064749926328659,8.294848521472886e-05,0.028549600392580032,0.0068794135004282,0.11658652126789093,0.001309069455601275,0.8059449791908264
0.044636454433202744,8.162593439919874e-05,0.03142999857664108,0.004694758448749781,0.14578139781951904,0.0010063413064926863,0.7723694443702698
0.0187048502266407,0.00015933492977637798,0.03134335204958916,0.004513051826506853,0.19231313467025757,0.0016379395965486765,0.7513283491134644
0.030835475772619247,0.0017825145041570067,0.14723742008209229,0.004856303799897432,0.30274656414985657,0.04462259262800217,0.46791917085647583
0.035608649253845215,0.0008623222238384187,0.10883386433124542,0.015917068347334862,0.1583409607410431,0.14123891294002533,0.5391982197761536
